"TxnID","processedAt","AccountNumber","TxnTimestamp","CustomerID","TxnType","PayeeUPI","Amount","EventID","id","GeoLocation","PayerUPI","txn_type","fraud_flags","DeviceID","Status","IngestionTimestamp","SourceSystem","Amount_INR","Currency_Normalized","TxnTimestamp_UTC"
"TXN004848","2025-12-09T04:40:46.684810","1002003048","2025-01-01T06:43:55Z","CUST454","DEBIT","store481@upi",2500,"UPI004848","TXN004848","24.1397,75.5691","user69@upi","UPI","[]","DEV287","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:43:55.000000000"
"TXN005231","2025-12-09T04:41:20.760958","1002003170","2025-01-01T07:15:50Z","CUST435","CREDIT","store158@upi",499,"UPI005231","TXN005231","13.7492,79.1818","user332@upi","UPI","[]","DEV229","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 07:15:50.000000000"
"TXN005303","2025-12-09T04:41:27.645350","1002003205","2025-01-01T07:21:50Z","CUST478","CREDIT","store137@upi",5000,"UPI005303","TXN005303","20.8684,87.3558","user179@upi","UPI","[]","DEV066","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 07:21:50.000000000"
"TXN005452","2025-12-09T04:41:39.519961","1002003109","2025-01-01T07:34:15Z","CUST355","CREDIT","store182@upi",5000,"UPI005452","TXN005452","19.6097,78.4614","user351@upi","UPI","[]","DEV110","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 07:34:15.000000000"
"TXN005480","2025-12-09T04:41:42.170590","1002003449","2025-01-01T07:36:35Z","CUST158","CREDIT","store156@upi",75000,"UPI005480","TXN005480","24.4509,76.2276","user352@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV217","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 07:36:35.000000000"
"TXN005637","2025-12-09T04:41:56.478802","1002003424","2025-01-01T07:49:40Z","CUST274","DEBIT","store345@upi",95000,"UPI005637","TXN005637","15.1946,72.3315","user50@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV170","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 07:49:40.000000000"
"TXN005670","2025-12-09T04:41:59.996873","1002003050","2025-01-01T07:52:25Z","CUST007","DEBIT","store59@upi",499,"UPI005670","TXN005670","22.2235,79.1517","user107@upi","UPI","[]","DEV108","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 07:52:25.000000000"
"TXN005682","2025-12-09T04:42:01.277025","1002003202","2025-01-01T07:53:25Z","CUST262","CREDIT","store331@upi",150,"UPI005682","TXN005682","17.7576,78.0214","user15@upi","UPI","[]","DEV182","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 07:53:25.000000000"
"TXN005990","2025-12-09T04:43:00.259973","1002003426","2025-01-01T08:19:05Z","CUST352","CREDIT","store393@upi",999,"UPI005990","TXN005990","26.9245,85.3227","user389@upi","UPI","[]","DEV165","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:19:05.000000000"
"TXN006197","2025-12-09T04:43:48.849884","1002003328","2025-01-01T08:36:20Z","CUST079","CREDIT","store461@upi",5000,"UPI006197","TXN006197","16.2048,84.0986","user100@upi","UPI","[]","DEV114","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 08:36:20.000000000"
"TXN006320","2025-12-09T04:44:15.392944","1002003030","2025-01-01T08:46:35Z","CUST176","CREDIT","store148@upi",2500,"UPI006320","TXN006320","25.1529,77.7605","user432@upi","UPI","[]","DEV125","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 08:46:35.000000000"
"TXN007028","2025-12-09T04:45:26.061045","1002003263","2025-01-01T09:45:35Z","CUST475","CREDIT","store270@upi",95000,"UPI007028","TXN007028","15.9607,84.6418","user52@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV085","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 09:45:35.000000000"
"TXN007210","2025-12-09T04:45:44.217951","1002003494","2025-01-01T10:00:45Z","CUST222","CREDIT","store180@upi",5000,"UPI007210","TXN007210","27.9374,78.2425","user102@upi","UPI","[]","DEV085","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 10:00:45.000000000"
"TXN007300","2025-12-09T04:45:52.733597","1002003204","2025-01-01T10:08:15Z","CUST145","CREDIT","store187@upi",999,"UPI007300","TXN007300","25.6653,80.0792","user493@upi","UPI","[]","DEV181","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 10:08:15.000000000"
"TXN007489","2025-12-09T04:46:11.625645","1002003165","2025-01-01T10:24:00Z","CUST055","DEBIT","store452@upi",75000,"UPI007489","TXN007489","16.4559,84.0776","user371@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV270","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 10:24:00.000000000"
"TXN007852","2025-12-09T04:46:46.732800","1002003348","2025-01-01T10:54:15Z","CUST231","CREDIT","store136@upi",999,"UPI007852","TXN007852","25.0909,83.0327","user320@upi","UPI","[]","DEV174","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 10:54:15.000000000"
"TXN008221","2025-12-09T04:47:24.465622","1002003451","2025-01-01T11:25:00Z","CUST054","CREDIT","store440@upi",75000,"UPI008221","TXN008221","17.6919,81.3942","user310@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV175","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 11:25:00.000000000"
"TXN008235","2025-12-09T04:47:26.105975","1002003079","2025-01-01T11:26:10Z","CUST284","CREDIT","store113@upi",499,"UPI008235","TXN008235","27.8916,72.0459","user493@upi","UPI","[]","DEV260","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 11:26:10.000000000"
"TXN008296","2025-12-09T04:47:32.080029","1002003315","2025-01-01T11:31:15Z","CUST360","CREDIT","store391@upi",499,"UPI008296","TXN008296","20.8367,85.1054","user152@upi","UPI","[]","DEV217","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 11:31:15.000000000"
"TXN008512","2025-12-09T04:47:54.021910","1002003401","2025-01-01T11:49:15Z","CUST327","DEBIT","store93@upi",5000,"UPI008512","TXN008512","16.5435,73.5937","user180@upi","UPI","[]","DEV196","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 11:49:15.000000000"
"TXN008751","2025-12-09T04:48:18.681229","1002003321","2025-01-01T12:09:10Z","CUST333","CREDIT","store201@upi",999,"UPI008751","TXN008751","26.1993,77.7082","user226@upi","UPI","[]","DEV120","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 12:09:10.000000000"
"TXN008816","2025-12-09T04:48:26.528920","1002003257","2025-01-01T12:14:35Z","CUST210","DEBIT","store108@upi",95000,"UPI008816","TXN008816","17.4859,73.3005","user76@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV165","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 12:14:35.000000000"
"TXN009239","2025-12-09T04:33:12.801358","1002003003","2025-01-01T12:49:50Z","CUST303","CREDIT","store407@upi",5000,"UPI009239","TXN009239","17.5169,72.4098","user426@upi","UPI","[]","DEV112","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 12:49:50.000000000"
"TXN009690","2025-12-09T04:34:02.610219","1002003072","2025-01-01T13:27:25Z","CUST261","CREDIT","store170@upi",499,"UPI009690","TXN009690","16.7977,87.7172","user402@upi","UPI","[]","DEV271","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 13:27:25.000000000"
"TXN009701","2025-12-09T04:34:03.802386","1002003361","2025-01-01T13:28:20Z","CUST193","CREDIT","store24@upi",2500,"UPI009701","TXN009701","22.5947,72.0182","user220@upi","UPI","[]","DEV192","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 13:28:20.000000000"
"TXN009783","2025-12-09T04:34:12.610216","1002003443","2025-01-01T13:35:10Z","CUST202","DEBIT","store25@upi",999,"UPI009783","TXN009783","21.3419,74.0983","user82@upi","UPI","[]","DEV173","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 13:35:10.000000000"
"TXN009858","2025-12-09T04:34:22.067807","1002003026","2025-01-01T13:41:25Z","CUST020","CREDIT","store303@upi",95000,"UPI009858","TXN009858","21.4878,87.02","user161@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV166","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 13:41:25.000000000"
"TXN009970","2025-12-09T04:34:33.755395","1002003020","2025-01-01T13:50:45Z","CUST147","CREDIT","store46@upi",999,"UPI009970","TXN009970","12.0939,77.3594","user147@upi","UPI","[]","DEV215","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 13:50:45.000000000"
"TXN000149","2025-12-09T04:43:22.654768","1002003258","2025-01-01T00:12:20Z","CUST443","DEBIT","store464@upi",999,"UPI000149","TXN000149","18.4385,81.2093","user169@upi","UPI","[]","DEV070","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 00:12:20.000000000"
"TXN000184","2025-12-09T04:43:33.462303","1002003470","2025-01-01T00:15:15Z","CUST256","CREDIT","store315@upi",75000,"UPI000184","TXN000184","21.358,83.9823","user369@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV289","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 00:15:15.000000000"
"TXN000200","2025-12-09T04:43:38.046319","1002003312","2025-01-01T00:16:35Z","CUST363","DEBIT","store453@upi",95000,"UPI000200","TXN000200","20.4164,75.968","user231@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV235","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 00:16:35.000000000"
"TXN000221","2025-12-09T04:43:43.119226","1002003137","2025-01-01T00:18:20Z","CUST260","DEBIT","store109@upi",150,"UPI000221","TXN000221","15.4002,84.6496","user246@upi","UPI","[]","DEV072","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 00:18:20.000000000"
"TXN000746","2025-12-09T04:44:53.708439","1002003372","2025-01-01T01:02:05Z","CUST036","DEBIT","store149@upi",95000,"UPI000746","TXN000746","18.3669,78.967","user95@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV011","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 01:02:05.000000000"
"TXN000849","2025-12-09T04:45:03.557766","1002003434","2025-01-01T01:10:40Z","CUST116","CREDIT","store142@upi",2500,"UPI000849","TXN000849","26.1989,75.2749","user66@upi","UPI","[]","DEV223","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 01:10:40.000000000"
"TXN001840","2025-12-09T04:46:42.093378","1002003160","2025-01-01T02:33:15Z","CUST032","DEBIT","store238@upi",2500,"UPI001840","TXN001840","22.9871,83.769","user57@upi","UPI","[]","DEV061","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 02:33:15.000000000"
"TXN001856","2025-12-09T04:46:43.547426","1002003167","2025-01-01T02:34:35Z","CUST437","DEBIT","store275@upi",95000,"UPI001856","TXN001856","27.6296,84.6261","user462@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV095","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 02:34:35.000000000"
"TXN002359","2025-12-09T04:47:35.997078","1002003241","2025-01-01T03:16:30Z","CUST291","CREDIT","store161@upi",95000,"UPI002359","TXN002359","13.0268,72.6709","user289@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV072","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:16:30.000000000"
"TXN002394","2025-12-09T04:47:39.652014","1002003091","2025-01-01T03:19:25Z","CUST149","CREDIT","store48@upi",95000,"UPI002394","TXN002394","12.8832,73.8595","user351@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV068","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:19:25.000000000"
"TXN002402","2025-12-09T04:47:40.550100","1002003344","2025-01-01T03:20:05Z","CUST307","DEBIT","store454@upi",150,"UPI002402","TXN002402","26.3123,85.7019","user273@upi","UPI","[]","DEV185","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 03:20:05.000000000"
"TXN002441","2025-12-09T04:47:45.689436","1002003226","2025-01-01T03:23:20Z","CUST322","CREDIT","store186@upi",499,"UPI002441","TXN002441","27.1198,85.5457","user156@upi","UPI","[]","DEV284","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 03:23:20.000000000"
"TXN002564","2025-12-09T04:47:57.224062","1002003006","2025-01-01T03:33:35Z","CUST284","CREDIT","store180@upi",95000,"UPI002564","TXN002564","15.3377,73.5433","user436@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV247","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:33:35.000000000"
"TXN002626","2025-12-09T04:48:03.646969","1002003003","2025-01-01T03:38:45Z","CUST006","DEBIT","store339@upi",2500,"UPI002626","TXN002626","24.3226,87.0072","user115@upi","UPI","[]","DEV218","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 03:38:45.000000000"
"TXN003071","2025-12-09T04:38:01.003950","1002003059","2025-01-01T04:15:50Z","CUST174","CREDIT","store47@upi",999,"UPI003071","TXN003071","24.0082,75.3353","user260@upi","UPI","[]","DEV159","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 04:15:50.000000000"
"TXN003715","2025-12-09T04:39:03.221944","1002003130","2025-01-01T05:09:30Z","CUST408","DEBIT","store483@upi",499,"UPI003715","TXN003715","23.1287,86.2943","user21@upi","UPI","[]","DEV186","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 05:09:30.000000000"
"TXN004169","2025-12-09T04:39:44.500446","1002003221","2025-01-01T05:47:20Z","CUST267","DEBIT","store58@upi",150,"UPI004169","TXN004169","25.9965,86.3694","user259@upi","UPI","[]","DEV274","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 05:47:20.000000000"
"TXN004417","2025-12-09T04:40:06.536633","1002003278","2025-01-01T06:08:00Z","CUST447","DEBIT","store487@upi",999,"UPI004417","TXN004417","21.7336,77.0776","user361@upi","UPI","[]","DEV136","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 06:08:00.000000000"
"TXN004638","2025-12-09T04:40:26.882070","1002003458","2025-01-01T06:26:25Z","CUST450","CREDIT","store436@upi",75000,"UPI004638","TXN004638","27.9164,78.7905","user306@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV099","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 06:26:25.000000000"
"TXN004934","2025-12-09T04:40:54.789581","1002003363","2025-01-01T06:51:05Z","CUST426","DEBIT","store311@upi",95000,"UPI004934","TXN004934","22.3952,85.5724","user235@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV020","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 06:51:05.000000000"
"TXN005369","2025-12-09T04:41:33.082438","1002003228","2025-01-01T07:27:20Z","CUST464","CREDIT","store245@upi",5000,"UPI005369","TXN005369","16.5478,75.9523","user141@upi","UPI","[]","DEV077","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 07:27:20.000000000"
"TXN005571","2025-12-09T04:41:50.816792","1002003368","2025-01-01T07:44:10Z","CUST175","CREDIT","store298@upi",150,"UPI005571","TXN005571","12.7271,77.0605","user279@upi","UPI","[]","DEV059","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 07:44:10.000000000"
"TXN006120","2025-12-09T04:43:29.224435","1002003161","2025-01-01T08:29:55Z","CUST105","CREDIT","store251@upi",75000,"UPI006120","TXN006120","14.2541,83.9975","user373@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV239","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 08:29:55.000000000"
"TXN006195","2025-12-09T04:43:47.926602","1002003287","2025-01-01T08:36:10Z","CUST357","CREDIT","store400@upi",95000,"UPI006195","TXN006195","23.3993,75.5399","user255@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV241","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 08:36:10.000000000"
"TXN006221","2025-12-09T04:43:54.931628","1002003195","2025-01-01T08:38:20Z","CUST032","CREDIT","store421@upi",2500,"UPI006221","TXN006221","18.3546,72.2724","user403@upi","UPI","[]","DEV181","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 08:38:20.000000000"
"TXN006339","2025-12-09T04:44:17.171115","1002003129","2025-01-01T08:48:10Z","CUST005","DEBIT","store476@upi",999,"UPI006339","TXN006339","14.8335,78.0871","user445@upi","UPI","[]","DEV081","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:48:10.000000000"
"TXN007171","2025-12-09T04:45:40.273369","1002003438","2025-01-01T09:57:30Z","CUST275","DEBIT","store496@upi",999,"UPI007171","TXN007171","15.3597,72.7228","user333@upi","UPI","[]","DEV224","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 09:57:30.000000000"
"TXN007298","2025-12-09T04:45:52.590939","1002003117","2025-01-01T10:08:05Z","CUST227","DEBIT","store113@upi",150,"UPI007298","TXN007298","25.719,78.9509","user327@upi","UPI","[]","DEV013","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 10:08:05.000000000"
"TXN007545","2025-12-09T04:46:17.901513","1002003091","2025-01-01T10:28:40Z","CUST070","CREDIT","store361@upi",999,"UPI007545","TXN007545","19.1385,73.0107","user202@upi","UPI","[]","DEV106","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 10:28:40.000000000"
"TXN007865","2025-12-09T04:46:47.941924","1002003408","2025-01-01T10:55:20Z","CUST165","DEBIT","store303@upi",499,"UPI007865","TXN007865","18.6696,79.4235","user473@upi","UPI","[]","DEV075","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 10:55:20.000000000"
"TXN007886","2025-12-09T04:46:49.466077","1002003098","2025-01-01T10:57:05Z","CUST500","DEBIT","store35@upi",95000,"UPI007886","TXN007886","26.7135,75.2885","user50@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV030","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 10:57:05.000000000"
"TXN008219","2025-12-09T04:47:24.333417","1002003066","2025-01-01T11:24:50Z","CUST027","CREDIT","store297@upi",150,"UPI008219","TXN008219","23.0782,87.1698","user392@upi","UPI","[]","DEV283","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 11:24:50.000000000"
"TXN008501","2025-12-09T04:47:52.311344","1002003140","2025-01-01T11:48:20Z","CUST084","DEBIT","store386@upi",95000,"UPI008501","TXN008501","15.0606,74.3047","user178@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV233","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 11:48:20.000000000"
"TXN008562","2025-12-09T04:47:58.760913","1002003134","2025-01-01T11:53:25Z","CUST374","CREDIT","store26@upi",95000,"UPI008562","TXN008562","23.5322,74.4269","user431@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV025","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 11:53:25.000000000"
"TXN008604","2025-12-09T04:48:03.553000","1002003216","2025-01-01T11:56:55Z","CUST065","DEBIT","store202@upi",2500,"UPI008604","TXN008604","14.7023,84.5394","user131@upi","UPI","[]","DEV083","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 11:56:55.000000000"
"TXN008831","2025-12-09T04:48:28.285219","1002003041","2025-01-01T12:15:50Z","CUST229","CREDIT","store317@upi",999,"UPI008831","TXN008831","16.4654,73.4818","user172@upi","UPI","[]","DEV166","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 12:15:50.000000000"
"TXN008939","2025-12-09T04:48:39.585572","1002003388","2025-01-01T12:24:50Z","CUST106","DEBIT","store220@upi",2500,"UPI008939","TXN008939","14.2925,78.6232","user425@upi","UPI","[]","DEV154","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 12:24:50.000000000"
"TXN009055","2025-12-09T04:32:52.829941","1002003046","2025-01-01T12:34:30Z","CUST281","DEBIT","store426@upi",499,"UPI009055","TXN009055","16.7042,82.532","user107@upi","UPI","[]","DEV081","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 12:34:30.000000000"
